code,name
C_APO_CPRF,Objeto autorización APO: Perfil verific.consistencia modelo
C_APO_CPY,Objeto autorización SCM 4.0: Actualiz.copias/tabla copias
C_APO_CTM,Objeto de autorización APO: Perfil CTM (Capable to Match)
C_APO_CVC,Objeto de autorización APO: Actualización CVC
C_APO_DEF,Objeto de autorización APO: Datos maestros def.recursos
C_APO_DPPR,Autorización para producos en la planificación de demanda
C_APO_DPRF,Autorización administración p.gestión perfiles visualización
C_APO_DPVR,Objeto autorización APO 2.0: Versión Planific.ventas
C_APO_EXPR,Objeto de autorización APO: Rel.aprovisionamiento externo
C_APO_FUN,Objeto autorización APO 3.0: Funciones de SDP
C_APO_FUNC,Objeto autorización APO 2.0: Funciones DP/SNP
C_APO_GRPR,Objeto autoriz.APO: Reglas p.generación grupos preparación
C_APO_IOBJ,Autorización para valores de ratio (APO 4.0 y superior)
C_APO_LCAD,Objeto de autorización APO: administración liveCaché
C_APO_LIKE,Objeto de autorización SCM 4.1: Perfiles LIKE
C_APO_LOC,Objeto de autorización APO: Datos maestros ubicaciones
C_APO_LOPR,APO Datos maestros ubicación de interlocutor
C_APO_MAC,Objeto de autorización APO 2.0 + 3.0: Macro (PV)
C_APO_MALO,Objeto de autorización APO: PP/DS producto de ubicación
C_APO_MAPR,APO Datos maestros producto de interlocutor
C_APO_MATR,Objeto autoriz.APO: Reglas p.generación matriz preparación
C_APO_MOD,Objeto de autorización APO: Modelo
C_APO_MSP,Planificación de inspección
C_APO_MSPC,Planificación de inspección: Ciclos
C_APO_PB,Objeto autorización APO 3.0: Carpetas planif.SDP
C_APO_PCM,Objeto de autorización APO: Campaña de producción (manual)
C_APO_PLAN,Objeto de autorización APO: Modelo de producción plan
C_APO_PLBK,Objeto de autorización APO 2.0: Carpetas de planificación
C_APO_PLNR,Objeto de autorización APO: Planificador SNP
C_APO_PLTY,Verificación de autorización para la utilización del plan
C_APO_PPC,Objeto de autorización APO: Notificación de producción
C_APO_PPDS,Objeto de autorización APO: Área funcional/de propagación
C_APO_PPL,Objeto autorización APO: PP/DS planificador de producción
C_APO_PROD,Objeto de autorización APO: Datos maestros productos
C_APO_PROM,Objeto de autorización SCM 4.1: Promoción
C_APO_PRPF,Objeto de autorización SCM 4.1: Perfiles de previsión
C_APO_PSD,Objeto autorización APO p.almacén productos (dat.mtro.)
C_APO_RELH,Objeto de autorización APO para jerarquías (datos maestros)
C_APO_RELO,Objeto de autorización APO: PP/DS recurso
C_APO_RES,Objeto de autorización APO: Datos maestros recursos
C_APO_RESN,Objeto autorización APO p.grafo de recursos (dat.mtro.)
C_APO_RETE,Objeto de autorización APO: Eficacia de restricción
C_APO_RETS,Objeto de autorización APO: Grupos de restricciones
C_APO_RETU,Objeto de autorización APO: Usuario de restricción
C_APO_RLG,Objeto autorización SCM 4.0: Actualiz.reorg.datos / tab.rgl.
C_APO_RLGI,Objeto autorización SCM 4.15: Actualiz.tab.reorg.(InfoProv)
C_APO_RTO,Objeto autorización APO: Estructura de datos de producción
C_APO_SEAY,Objeto de autorización para año de temporada
C_APO_SEL2,Objeto autorización APO 3.0: Selección en área planificación
C_APO_SEL3,Objeto autorización APO 3.0: Selección en área planificación
C_APO_SELE,Objeto de autorización APO 2.0: Selección de datos
C_APO_SETG,Objeto autorización APO: Datos maestros grupos preparación
C_APO_SETM,Objeto autoriz.APO: Datos maestros matrices preparación
C_APO_SLOT,Objeto autorización APO: Planif.mantenimiento
C_APO_SPAT,Objeto de autorización perfil de temporada
C_APO_SSA,Objeto autorización: Gestión ord.entrg.basada pl.entregas
C_APO_TLAN,Objeto de autorización APO 2.0 + 3.0: Línea de transporte
C_APO_TPVS,Objeto de autorización TP/VS (release SCM 4.1)
C_APO_TR,Objeto de autorización para líneas de transporte
C_APO_TSID,Objeto de autorización SCM 4.1: Series cronológicas
C_APO_TSPL,Objeto de autorización APO: Perfil de partición de períodos
C_APO_UIF,Objeto de autorización de la IU Framework de modelo contable
C_APO_UIP,Objetos de autorización APO: Planificador
C_APO_VERS,Objeto de autorización APO: Versión de planificación
C_APO_VTLB,Objeto autorización APO: Gestión de carga de transporte VMI
C_APO_XLSU,Autorizaciones para la imagen de upload XLS
C_APPL_SOP,Planificación global de producción/ventas (SOP): Aplicación
C_ARPL_ART,CIM: Clase de puesto de trabajo
C_ARPL_GT,Tipo de grupo de puesto de trabajo
C_ARPL_WRK,CIM: Centro de puesto de trabajo
C_ATID,Objeto de autorización para tipo de alerta
C_AUTO_DPV,Portal de concesionarios: Funciones
C_AUTO_JIT,ISAUTO_JIT: Llamadas sincronizadas con la producción (PAB)
C_AUTO_VMF,A BORRAR
C_AUTO_VMS,Verificaciones de autorización en VMS
C_AUT_TCD,Evaluación seguimiento auditoría: Verif.código transacción
C_BACKFL,REM: Notificaciones
C_BCKFLUSH,Automotive: Notificación de producción
C_BFLS,REM: Entrada datos reales en fabricación repetitiva
C_BFLS_L,REM: Entrada de datos reales limitada
C_BFLS_N,REM: Postcontabilizar punto de notificación retroactiva
C_BFLS_R,REM: Restaurar cantidades de punto de notificación
C_BUYOFF,MPE: Ejecución de aceptación
C_BUYOFFT,MPE:Modelo de aceptación
C_CABN,Autorización para gestión de características
C_CABN_GRP,Grupo de autorizaciones en característica
C_CACL_DSG,Diseño superficie
C_CAPV_ANW,CAP: Aplicación determinación de tiempos estándar
C_CAPV_STA,CAP: Determinación tiempos estándar actualiz.dat.maestros
C_CER_CAT,Categoría de certificación de fabricación
C_CF_QUEUE,Obj.autorización p.visualizar/actualizar contenidos cola CIF
C_CLAS_ERS,Sustituir características
C_CLAS_NRM,Cargar datos estándar
C_CLAS_UMS,Partición/Reunión de clases
C_CLAS_UTI,Autorización utilidades clases
C_CLA_PROF,Actual./asignaciones perfil de parametriz.en sistema clasif.
C_CLMM,Tratamiento en masa de clasificaciones
C_COCF_SRA,Informe de equipo: Puesto de trabajo
C_COCF_SRE,Informe de turno: Equipo
C_COCF_SRF,Informe de turno: Ubicación técnica
C_COCF_SRH,Informe de equipo: Jerarquía de puestos de trabajo
C_CONS_PGE,Portal para consolidador logística - Objeto de autorización
C_COOPC1,Interfase OPC: Acceso a puntos de datos
C_COOPC2,Interfase OPC: Acceso a eventos y alarmas
C_CREC_WRK,PP-PI: Receta de control centro
C_CREX_WRK,PP-PI: Ejecución externa de recetas de control (PI-PCS)
C_CRFH_BRG,CIM: Maestro medios aux.fabricación grupo autorizaciones
C_CRPI_BER,Autorizaciones para instrucciones de producción
C_CSCR_ACT,PS: Actividades para visualización detallada flexible
C_DEMAND,Necesidad de proyecto
C_DIP_STDV,Variantes estándar en procesador partidas dinámicas
C_DML,Tipo objeto MDF
C_DRAD_OBJ,Crear/modificar/visualizar/borrar enlaces de objetos
C_DRAW_APL,Autorización para fichero original
C_DRAW_BGR,Autorización p.grupos de autorizaciones
C_DRAW_DOK,Autorización para acceso a documentos
C_DRAW_MUP,Autorizaciones para Markups
C_DRAW_STA,Autorización status documento
C_DRAW_TCD,Autorización para actividades referentes a documentos
C_DRAW_TCS,Autorizaciones dependientes de status para documentos
C_DRZA_TCD,Distribución documentos: Autorización lista destinatarios
C_DRZI_TCD,Distribución documentos: Autorización p.orden distribución
C_EHSB_REG,Verificación autorización p.verificación conformidad
C_EHSB_SCP,EHS: Objeto de autorización para ámbito de validez general
C_EHSB_STA,Status de objetos
C_EHSD_EXC,Autorización actualización / asignación exc.leg.MP
C_EHSD_SDC,Autorización p.actualización datos clasificación dinám.
C_EHSD_SDP,Autoriz.actualiz.dat.MP en tabla doc.mcía.peligrosa
C_EHSD_SDV,Autorización embalaje MP a unidad manipulación
C_EHSD_SDX,Datos adicionales mercancía peligrosa
C_EHSG_MP1,Impresión de etiquetas
C_EHSG_PRA,Tratar órdenes impresión en gestión central etiquetas
C_EHSG_WB,Workbench de funciones
C_EHSO_GRP,Gestión de grupos para el objeto EHS
C_EHSP_TPP,EHS: Posición de frase
C_EHSRC_SV,Seguimiento de cantidades de sustancia
C_EHSR_TPL,EHS: Autorizaciones para editar modelos de informe
C_EHSS_CDE,Visualizar los documentos de modificación
C_EHSU_SVC,Utilities - Gestión de grupos
C_EHS_BLK,EHS: Datos relativos a personas bloqueados
C_EKORG,Transferencia de datos de organización de compras
C_ENG_SNP,Instantánea de ingeniería
C_ETOPROBJ,Objetos de autorización de objeto de proceso ETO
C_EVAL_WRK,PP-PI: Evaluación mensaje proceso/Variantes evaluación
C_FVER_WRK,PP-PI: Versión fabricación centro
C_HLP_ADM,Administración del tratamiento de grandes proyectos
C_HU_PROD,Embalaje en producción (creación de unidad de manipulación)
C_ICH_USER,Autorización de usuario SNC
C_IWP_LO,ILM: Gestión de fichero ALS
C_JIT_CALL,PP-FLW Órdenes entrega producción
C_JIT_OUT,IS-A-JIT: Llamadas de salida JIT
C_KANBAN,PP procesamiento kanban
C_KAPA_ABG,CIM: Ajuste de capacidades
C_KAPA_BRG,CIM: Grupo autorizaciones capacidad
C_KAPA_PLA,CIM: Planificación de capacidad
C_KLAH_BKL,Autorización p.clasificación
C_KLAH_BKP,Autorización para actualización de clases
C_KLAH_BSE,Autorización para búsqueda de objeto
C_LIME_DOC,Verificación de documento LIME
C_LIME_HU,Unidad de manipulación LIME
C_LIME_LOC,Ubicación LIME
C_LIME_SI,Posición de stock LIME
C_LINE,LD: Tratamiento de líneas
C_LIPI_DOC,Verific.autorización inventario de aplicación de llamada
C_LL_TGT,Destino de enlace lógico en framework IU de WebClient
C_LOCM_FOL,Gestión de configuración: Autorización para carpeta producto
C_LOCM_MAN,Gestión de configuración: Autorizaciones ampliadas d.respon.
C_LOVC_DBI,Tabla variantes: Acoplamiento con tabla base datos
C_LOVC_DEP,Actualización relación objetos
C_LOVC_DSG,Diseño superficie
C_LOVC_FUN,Función de variantes
C_LOVC_KBO,Objeto de base de conocimientos
C_LOVC_RTV,Versión tiempo ejecución de base conocimiento p.SCE
C_LOVC_TAB,Tabla variantes: Estructura
C_LOVC_TCN,Tabla variantes: Contenido
C_LO_CM,Objeto de autorización para CM: Gestión de configuración
C_LO_HU,Unidades de manipulación: Autorizaciones por centro
C_LO_TM,Objeto de autorización - Integración de pedido ERP TM
C_MD_HIER,Objeto autorización Jerarquía de unidad de cadena logística
C_MD_SCU,Objeto de autorización Unidad de cadena logística
C_MESS_WRK,PP-PI: Mensajes de proceso centro
C_MLST_BGR,PS: Hitos (grupo de autorizaciones)
C_MPE_ACTS,Opciones de acción PEO
C_MPE_CER,Certificación de fabricación
C_MPE_CFAV,Favoritos comunes MPE
C_MPE_GNLG,Genealogía PEO
C_MPE_HOLD,Parada de producción
C_MPE_PROJ,Proyectos para ensamblajes principales y kits de instalación
C_MPE_QUAL,Cualificaciones RR HH fabricación
C_MPE_ST,Texto estándar de fabricación (obsoleto)
C_MPE_TTU,Seguir utilización de herramienta
C_MPE_UPRO,MPE : Perfil de usuario
C_NAV_PROF,Perfil de navegación
C_NETID_AU,Objeto de autorización para ID de red
C_NTEID_AU,Objeto de autorización para ID de red
C_OAI_PLAN,Ejecución de actividad de operación planificada
C_OA_EXEC,Ejecutar actividad de operación
C_OPM_PP,(Obsoleto) Objeto de autorización planificación OPM
C_PCMP,PP-PI: Campaña de producción
C_PDC,Comunicación con aplicaciones externas
C_PGUI_ADM,Autorización para gestionar la workbench iPPE
C_PLAN_SOP,Planificación global de producción/ventas (SOP): Versión
C_PLKO_PLG,PS: Grupos de planificación para grafo estándar
C_PMPID,Verificación autorización p.perfil valoración en base alerta
C_POI,Objeto de autorización para interfase optimización producc.
C_PPBD,Autorizaciones p.necesidades prim.planif.
C_PPBD_REO,Gestión demanda actividades reorg.
C_PPE_ARC,Objeto de autorización para preselección de archivo
C_PPE_FOBJ,iPPE: Asignación a registro maestro de foco
C_PPE_INST,Instancias geométricas iPPE
C_PPE_MPL,Autorización para report de conversión de EVP a MPL
C_PPE_PAID,Alternativa iPPE: Clave externa
C_PPE_PFTY,iPPE: Registro maestro de foco
C_PPE_PS,iPPE: Interfase PS  iPPE (asignación componentes)
C_PPE_PSI,iPPE: Interfase PS iPPE (interfase)
C_PPE_PSIF,iPPE: Interfase PS  iPPE (asignación componentes)
C_PPE_PSOB,iPPE: Asignación PS a objeto iPPE
C_PRJBLGRQ,PS: Autorización para solicitud de facturación de proyecto
C_PRLG_WRK,PP-PI: Entrada log de eventos de proceso
C_PROCCHAR,PP-PI: Accesos ext.a características mensaje/instrucción
C_PROG_TR,Progress Tracking p.componentes
C_PROJ_ADM,PS: Autorización administración p.informes específicos
C_PROJ_KOK,PS: Sociedad CO para definición de proyecto
C_PROJ_PRC,PS: Centro de beneficio para definición del proyecto
C_PROJ_PUR,PS: Autorizaciones para aprovisionamiento de proyecto
C_PROJ_TCD,PS: Autoriz.referentes a transacción sistema proyectos
C_PROJ_VNR,PS: Jefe de proyecto para definición de proyecto
C_PROMAN,Aprovisionamiento orientado a proyecto
C_PRPS_ART,PS: Clases de proyecto para elementos PEP
C_PRPS_KOK,PS: Sociedad CO para elementos PEP
C_PRPS_KST,PS: Centros de coste para elementos PEP
C_PRPS_LS,PS: Autorización asignación p.planificación personal
C_PRPS_PRC,PS: Centro de beneficio para elementos PEP
C_PRPS_USR,PS: Campos de usuario para elementos PEP autorización modelo
C_PRPS_VNR,PS: Jefe de proyecto para elementos PEP
C_PSCVP_DB,Autorización para visualizar o bloquear datos personales
C_PSTX_ART,PS: Clases de texto para textos PS
C_PS_PBS,Objeto de autorización para servicios basados en proyecto
C_PVS_GRID,Autorización para visualizar/modificar campos de tablas iPPE
C_PVS_NOH,Autoriz.iPPE p.tratar objetos históricos s/núm.modificación
C_PVS_PAID,Alternativa iPPE: Clave externa
C_PVS_PATY,Alternativa iPPE: Tipo
C_PVS_PNID,Nodo iPPE: Clave externa
C_PVS_PNTY,Nodo iPPE: Tipo
C_PVS_PVID,Variante iPPE: Clave externa
C_PVS_PVTY,Variante iPPE: Tipo
C_PVS_STR,Estructura nodo EVP
C_PVS_VAR,Variante posición EVP
C_RESB_TRM,PS: Seguimiento de fechas para componente
C_RMSF_DVW,RM-FRM: Vistas de fórmula
C_RMSF_MOD,RM-FRM: Modelado de fórmula
C_RMSLWUI,Verificación de autorización de etiqueta
C_RMSL_LBL,Verificación de autorización de etiqueta
C_RMSR_BB_,Building Blocks
C_RMSR_CR_,Reglas de cálculo en parámetros de proceso
C_RMSR_RC_,Acceso a las recetas
C_RMSR_RS_,Modificar un status de receta
C_RMST_LAY,Gestión de controles de salida
C_RMS_MCH,Autorización para la modificación en masa de datos
C_RMX_CI,Gestión de ensayos: Acceso a campos específicos de cliente
C_RMX_TASK,Medidas del monitor en gestión de ensayos
C_RMX_TRIA,Verificación de autorización para ensayos
C_ROUT,Autorizaciones para hojas de ruta
C_ROUT_MAT,Actualización de maestro de materiales desde hojas de ruta
C_SAFK,REM: Fabricación repetitiva
C_SCMBS_CA,Objeto de autorización programación SCMB: Calendario
C_SCMBS_DD,Programación SCMB: Borrar los datos del log
C_SCP_DCPL,Autoriz.transacción coord.necesidades nivel planificación
C_SCP_HIER,Hierarchy Delete transaction CSCPHIEDEL info structure check
C_SCP_METH,Coordinación necesidades trans.CSCPDC3 método suplem.def.
C_SCP_MOD,Planif.cadena logística: Autoriz.planificación p.modelo
C_SCP_MODC,Reproducción del objeto de la autorización de característica
C_SCP_MODL,Coordinación necesidades trans.CSCPDC5 verif.modelo planif.
C_SCP_MODR,Asignación de jquía.ocupación recursos a modelos planif.
C_SCP_RAHC,Copiar oferta de capacidad a jerarquía ocupación de recursos
C_SEQUENCE,LASP: Planificación de secuencia
C_SFO_ACTN,Acción de ejecución de orden de área de fabricación
C_SGTSETUP,Objeto de autorización para configuración de segmentación
C_SGT_DEFT,Objeto de autorización para actualiz.segmentación estándar
C_SGT_MNTN,Objeto de autorización para estructura segmentación producto
C_SHEB_TWL,BOMBOS - Tabla de pool de trabajo
C_SHEP_TPG,EHS: Catálogo de frases y grupo de frases
C_SHEP_TPP,EHS: ** obsoleto **
C_SHER_TD2,Informes con clase de especificación
C_SHER_TDH,Informes
C_SHES_DOC,Importación de documentos
C_SHES_TD2,Utilización de valoración con clase de especificación
C_SHES_TDU,Utilización de valoración de especificación
C_SHES_TR2,Cabecera de especificación con clase especificación
C_SHES_TRH,Cabecera de especificación
C_SHES_TS2,Status de especificación con clase de especificación
C_SHES_TST,Status de especificación
C_SHES_TV2,Valoración con ref.especificación con cl.especificación
C_SHES_TVH,Valoración especificación c/referencia especificación
C_SIGN,Autorización para firma digital
C_SIGN_BGR,Grupo de autorizaciones p.firma digital
C_SIMU_BGR,PS: Simulación (grupo de autorizaciones)
C_SIT2INST,Instancias de situación
C_SIT2TYPE,Clases de situación (incl.modelos y escenarios de situación)
C_SITDEF,Definición situación por ID definición grupo o modelo
C_SITINST,Instancia de situación por ID definición grupo o modelo
C_SITNACT,Actividades de instancias de situación
C_SITNDCX,Contexto de datos de situación
C_SITNDEF,Definición de situación
C_SITNINST,Instancia de situación
C_SNC_PRT,Verificación de autorización p.interlocutor comercial
C_SPEC_BGR,Sistema especificación: Objeto de autorización
C_STDTEXT,Texto estándar de fabricación
C_STUE_BER,CS Autorizaciones lst.materiales
C_STUE_MAI,Autorización CS para modificar LMats en modo actualización
C_STUE_MAS,CS listas de materiales modificaciones en masa
C_STUE_NOH,CS Autorización p.tratar lst.materiales sin núm.modific.
C_STUE_WRK,CS Centro de lista materiales (asignaciones centro)
C_STXT_WRK,Texto estándar de fabricación: Centro
C_ST_CAT,Categoría estándar de fabricación
C_SYNCCMIS,Sincronizar documentos y BO desde repositorio CMIS a S/4HANA
C_TCLA_BKA,Autorización p.categ.clase
C_TCLS_BER,Autorización p.vistas de aplic.en sistema de clasificación
C_TCLS_MNT,Autorización para características de una vista de aplicación
C_TRAN,PP-PI: Transferencia de órdenes de sistemas superiores
C_TREX_ADM,Gestión de caché y de borradores
C_TXX_TF,DARTX: Generar extractos de datos
C_TXX_TV,DARTX:  Generar vista datos
C_TXX_TVC,DARTX: Actualizar vista datos
C_UNDO,Autorización especial para transacción CLUNDO
C_VA02_CHK,Verificación especial de autorización para utilidad de VA02
C_VARLIST,Autorización para objetos de listas variables
C_VC_MODEL,Configuración de variantes: Relación de objetos
C_VERS_ACT,PS: Actividades para versiones de proyecto
C_VE_TXS_T,Integración de servicio fiscal: Visualizar obj.autoriz.trace
C_VKORG,Transferencia de datos de organización de ventas
C_WRFCHVAL,Autorización actualización valores característica
C_WTY_ACT,Garantía: Acciones
C_WTY_OBJ,Garantía: Tratar objeto
C_WTY_STAT,Status de garantía
DAM_ASSACC,Clase acceso a activo: FTP transf.en masa actualiz.en masa
DAM_ASSET,Acceso a LOIO/PHIO propuesta gener.:Tabla CRMC_DAM_AC_LOIO
DAM_RELASS,Autorización para liberar activos bloqueados
DC_OBJECT,Depuración de datos
DFS_ALL_PL,Plan de asignación
DFS_ALL_PR,Solicitud de asignación
DFS_ALP_S,Objeto de autorización p.gestión de estado en planif.reparto
DFS_ASGMTS,Objeto autorización p.tratamieno estado en framework asign.
DFS_ASSGM1,Objeto de autorización para asignaciones incluyendo perfiles
DFS_ASSGMS,Objeto de autorización utilizado clase fuentes de asignación
DFS_ASSGMT,Objeto de autorización utilizado para las asignaciones
DFS_CAPMET,Defensa Lista de tareas esenciales para la misión
DFS_CAP_CO,Objeto de capacidad
DFS_CAP_CS,Declaraciones de capacidad
DFS_CAP_S,Objeto autorización p.tratamiento de estado en capacidades
DFS_CON_PR,Objeto de autorización para perfil basado en contexto
DFS_FE_CON,Objeto de autorización para activación PLOG_CON
DFS_FE_SNT,Objeto de autorización para confidencialidad
DFS_FE_SPR,Objeto de autorización p.campo prioridad confidenc.en apl.EE
DFS_FMPO_A,Objetos de autorización para asignar partes correspondientes
DFS_FMPO_C,Objetos de autorización para actividad de creación de FMPO
DFS_FMPO_H,Actualizar jerarquía FMPO
DFS_FMPO_M,Objetos de autorización FMPO para asignar modelos
DFS_FMPO_P,Objetos de autorización para FMPO y perfil de autorización
DFS_FMPO_S,Objeto de autorización para procesamiento de estado en FMPO
DFS_METL_S,Objeto de autorización p.procesamiento de estados en METL
DFS_MODEL,Objeto de autorización para área de modelación de defensa
DFS_MODELS,Objeto autorización para gestión estados en área modelac.DFS
DFS_ORGM,Objeto de autorización para medida organizativa
DFS_PLTFRM,Objeto de autorización para código de plataforma
DFS_PROD,Campos de maestro de productos de defensa
DFS_SCN,Escenario Defense
DFS_SCN_S,Objeto de autorización para tratamiento estado en escenario
DFS_STRAUT,Objeto de autorización para DFPS
DF_BAS_ALE,Sincronización ALE
DF_BERID,Área de planificación de necesidades
DF_DEVRE,Autorización para asignación nueva terminales móviles
DF_FOR_REL,Relaciones de elemento estructural
DF_INIT_AE,Inicialización de sistemas nuevos
DF_LM_EQXT,Autorización p.vista adicional (equipo operativo) en equipo
DF_LM_TARG,FOS: Actualizar información sujeta a oblig.guardar secreto
DF_LOGFUNC,Función logística para solicitud de pedido y pedido
DF_MAT_PLN,Autorizaciones de planificación material
DF_ME_EH,Autorizaciones p.corregir mensajes de error móviles
DF_ME_NAV,Limitar entradas de navegación a terminales móviles
DF_PMTRAIN,Autorización para datos de formación (PM) OBSOLETA
DF_REL,Plan de traslado (actualización de traslados)
DF_TRAIN_C,PM: Autorización para datos de formación - Confirmación
DF_TRAIN_P,PM: Autorización para datos de formación - Permiso
DF_WM_ATR,Acceso a atributos adicionales de gestión de almacenes
DF_WM_NAV,Control de navegación y de autorización p.gestión almacenes
DLM_DLMRES,Marketing CRM: Responsable del deal
DMEX_TREE,Herramientas de asignación
DME_TREE,Actualización de árbol DMEE
DMIS_MOM,Authorizations for Migration Object Modeler
DMS_DPP,Actualizar tabla Customizing DPP y ejecutar reports DPP
DMS_USRGRP,Autorizaciones DVS para grupos de usuarios
DQA_VAR,Gestión de calidad de datos: Variante de tarea
DRF_ADM,Crear mensajes emitidos
DRF_RECEIV,Autorización para mensajes emitidos para sistemas receptores
DWAASENTY,DWAAS Entitiy
D_SDPR,Promociones de Direct Store Delivery
D_SDRE,Contabilización de rutas: General
D_SDRP,Direct Store Delivery: Planificación de transporte
D_SD_TCODE,Direct Store Delivery: Verif.código transacción en inicio
EAMI_CO_IN,Autorización de confirmación de entrada
EAML_EVT,Objeto de autorización para valores de atributo de red
EAML_LRP,Objeto de autorización para MRL
EAMS_SV,Vista de estructura EAMS: Verificar tipos de objeto permit.
EASYDM_FIL,Definir filtros independientes de usuario
EASYDM_LAY,Definir disposiciones independientes de usuario
ECATT_GDPR,Authorization to Read from GDPR Information
ECM_CTXT,Serv.modific.: Contexto
ECM_ORD,Serv.modific.: Orden modificación
ECM_REQ,Servicio de modificaciones: Orden de modificación
ECM_VAL,Servicio de modificaciones: Validez
ECO_SHPGRP,Obj.ISA p.verif.univocidad de correo electr.a part.gr.tienda
EDOIN_ORG1,Electronic Document India: Plant Level Authorization
EDO_BUK,eDocument: Autorización para sociedad
EDO_CL_DS,eDocument Chile: Autorización p.Obtener notificación status
EDO_CL_NR,eDocument Chile: Autorización para XML de rango de números
EDO_FILE_M,eDocument: Autorización para descarga en masa de archivo
EDO_MSGTY,eDocument: Autorización para tipo de mensaje de entrada
EDO_PROC,eDocument: Autorización para proceso & etapa de proceso
EDO_TR_DLN,eDocument Turkey: Authorisation for Delivery Note Reports
EDO_TR_REP,eDocument Turkey: Authorization for eInvoicing Reports
EDO_TW_BUP,eDocument Taiwan: Authorization for Business Place
EECRM_DELC,Eliminar objeto autorización ECRMREPLM entrada para contrato
EHDGM_ARG,Objeto autorización p.aplic.normativas - Mercancías peligr.
EHDGM_CCI,Unidad responsable para gestión de mercancías peligrosas
EHENV_SCEN,Escenario para Medio ambiente Salud y Seguridad
EHFND_CCI,Objeto de autorización para información conformidad química
EHFND_CHA,EHS: Autorización de producto químico
EHFND_CHDC,EHS: Documento de modificación
EHFND_CHM,EHS: Producto químico
EHFND_CP,Objeto de autorización para fines de conformidad
EHFND_CRR,Objeto de autorización para resultados de requisito conform.
EHFND_CSM,Objeto autorización p.material proveedor sustancias químicas
EHFND_CTRL,Controles
EHFND_DCTR,EHS: Controles estándar
EHFND_DSC,EHS: Creación dinámica de declaraciones
EHFND_DTS,EHS: Serie de datos
EHFND_EXPP,EHS/PS&S: Perfil de exportación
EHFND_LOC,Ubicación
EHFND_PAV,EHS: Verificación de veto PA
EHFND_PCEP,Objeto de autorización para eventos y tareas de conf.prod.
EHFND_PHRS,EHS: Campo habilitado para frase
EHFND_RCH,EHS: Reclamar producto químico
EHFND_REGL,EHS/PS&S: Contenido de lista oficial
EHFND_REQ,EHS: Requisito de conformidad
EHFND_SPL,EHS: Gestión de modelos
EHFND_SPLM,EHS: Método de muestreo
EHFND_SRQ,Objeto de autorización para solicitudes de servicio
EHFND_SUB,Autorización sustancia
EHFND_VEN,EHS: Proveedor
EHFND_WFF,EHS/PS&S: Workflow y procesos
EHFND_WFT,Herramientas de workflow
EHHSS_AGT,EHS: Agente de valoración de riesgo
EHHSS_FSI,EHS: Objeto de autorización para instrucciones de seguridad
EHHSS_FSI2,EHS: Objeto de autorización para instrucciones seguridad v2
EHHSS_HSI,EHS: Objeto autorización para lista sustancias peligrosas
EHHSS_HSP,EHS: Datos maestros de reconocimiento preventivo
EHHSS_INC1,*OBSOLETO* EHS: Incidente
EHHSS_INC2,EHS: Informe del incidente
EHHSS_INC3,*OBSOLETO* EHS: Grupo de incidentes
EHHSS_INC5,*OBSOLETO* EHS: Incidente por ubicación
EHHSS_INC6,EHS: Incidente
EHHSS_INC7,EHS: Grupo de incidentes
EHHSS_JOB,EHS: Objeto de autorización de tarea
EHHSS_PEP,EHS: Perfil personal de los agentes de riesgo
EHHSS_RAP,EHS: Perfil de evaluación de riesgo
EHHSS_RAS,EHS: Valoración de riesgo
EHHSS_RASP,EHS: Análisis de riesgos - Reconocimientos preventivos
EHHSS_RIT,EHS: Modelo de identificación de riesgos
EHHSS_SARA,Autorización para informes EPCRA EE.UU.
EHHSS_SI,EHS: Instrucciones de seguridad
EHHSS_SITB,EHS: Objeto de autorización p.cuerpo texto instrucc.segurid.
EHPRC_CDO,Datos de conformidad de producto para Discrete Industries
EHPRC_CMWL,Pool de trabajo de gestión de conformidad (CMWL)
EHPRC_CPM1,Campaña
EHPRC_OLM1,Lista de objetos
EHSDS_ARG,Obj.autorización p.Aplicar normativas - hoja datos seguridad
EHSDS_OR,Objeto de autorización p.envíos de hoja de datos seguridad
EI_VIEW_BL,View Repl - Auth object for Blacklisting Table Fields
EI_VIEW_CR,View Repl - Authorization object for CCDR
EPM_SQ,Authorization Object for BOPF EPM Sales Quote Demo
ERP_REPL,Autorización para report replicación catálogo productos ERP
ERP_WEC_UM,Tipo de responsable
ERTC_AFD,Verif.autorización datos financieros adicional (OBSOLETA)
ERTC_MODEL,MODELO Verificación de autorización (OBSOLETO)
ESPP_DEMHI,Objeto de autorización eSPP: Historial de demanda
ESPP_DRP,Objeto de autorización eSPP: DRP
ESPP_FCST,Objeto de autorización eSPP: Previsión
ETOUEXCEPT,Excepción de tiempo de consumo objeto de autorización
ETOUEXRESP,Confirmación excepción tiempo consumo objeto autorización
EXM_CMPCHK,Autorización para tipos de objeto verificación conformidad
EXM_LOC,Objeto de autorización para clases de ubicación
EXTBAT_CRE,Creación de estructura de lotes externa para pedidos
EXTBAT_MNT,Modificación de estructuras de lote externas
EXT_MASS_M,Herramienta de procesamiento en masa
E_AMI_EM,Gestión de eventos IS-U: Objeto de autorización
E_AMI_IN,Autorización para métodos confirmación entrada AMI
E_AMI_MON,Objeto de autorización para Monitoring AMI
E_AMI_MSG,Objeto de autorización para enviar mensajes
E_AMI_OPST,Objeto autorización p.estado operativo de contador avanzado
